x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,x20,x21,x22,x23,x24,x25,x26,x27,x28,x29,x30,x31,x32,x33,x34,x35,x36,x37,x38,x39,x40,x41,x42,x43,x44,x45,x46,x47,x48,x49,x50
0.4910209973480033,0.8991985502403713,0.5572216614646823,-0.06086563655007168,0.07886960641728562,0.7652839816240588,-2.274380077222036,-0.9765918022988731,-0.009564514240844186,0.13548503889819838,-2.7946883293789395,-1.0310560547262586,0.07642359585225954,-0.06443814096438433,-0.08208722569638145,-0.6295201616766851,0.29663023900988206,1.6922454491865142,0.17790225979806942,0.23200892363289927,-0.5902349833149956,-0.5124442688915416,0.07018394999182881,0.672626799773933,-0.1991016781265349,-0.8182516981417243,1.375087330463407,-0.4909942060852347,-0.20781143992436546,1.1663582614780883,-0.2691208353024775,-0.8834891854801071,-0.17644015756506448,1.7874041884775507,-0.7514852500067355,0.9696809287818541,0.1513397560621972,0.29657432533822914,1.1131798739749543,-0.19605558326131126,0.7017860630240258,-0.576500364723411,-1.6833440203986911,-0.16122211132192635,-0.15071870140922705,0.15222401260248417,-1.2946687614942254,-0.9659163303319859,0.9532619637403577,-0.40790340495818106
1.796621171251619,0.9126370124212547,0.10717921700510938,-0.7285468037650318,0.33929464515653174,-0.7036827482723735,-0.4470816378634609,1.7378376780933604,-0.21961510798627526,-1.2975202528640348,0.6128617811538438,-1.223438634277185,-1.4560187584031168,-0.4655415990065684,-0.08737741639658439,-1.6243113272930219,1.6271585535067332,-0.46205646835041186,0.12174707245408516,-1.2951805685016249,-0.46533081210699545,0.6291018935398329,0.6357226222664403,-0.23836121859992024,-0.8638308681876896,0.42590597267291386,-0.37226499439432803,-0.3656360267683626,0.40788500881716916,0.7586479378031377,-1.854334643201917,0.19359918383631924,0.2868830947313244,-1.8685335076385459,-0.5650007723050697,-2.750680809302397,0.9930637131226663,-0.140870345713553,-0.9777298725057973,0.256177082659266,-1.797764805352162,-0.3548397403248372,-0.6952123704300154,-0.01012562223463439,-1.8932808045163574,-0.3487254528511648,-1.5827695189687665,1.2733998649881126,0.9752863832743011,-0.0796348603081337
0.49731240275866484,-0.029537602145966683,-0.36447695811081593,1.7800643648352075,0.34794250246262404,-0.6018072185282698,1.1248109996410822,0.04833113456205931,0.38216174037323913,0.3102453980060632,0.28651068234238974,-0.8595398366441103,-0.46453635550685957,0.5281108062000018,0.2572299330612892,-0.03285451916034475,0.09789223531425002,1.0333648210660948,0.9722768766579,1.4821242177070366,-0.5234021700712888,-0.6327062703998312,-2.4067572042663774,-1.8748307542626017,0.013643350780168472,1.9353873828266197,-0.0785822535428223,0.7334026986845379,-0.8937394142513543,2.0335752942536662,1.302084620864894,0.5566394611463648,0.15179814865191268,-0.5749212273294912,-1.2456437912218221,-0.3360202525210435,0.9496098423558779,-1.3497737501749019,0.6301454827672467,-0.07977807201858488,1.0564065028159677,-0.6149130156291975,0.24809873238163827,0.09321527683395944,2.0680702876716732,0.35886653870821184,-1.2790452385535915,-0.04096115319134041,-1.0986111943392387,0.5799258686399417
-1.3143787819698804,-1.367239880011616,0.7112335869193676,1.4752728453467043,0.4214195932690448,0.38767764263418125,-0.931790159258009,-0.31095187308658145,-1.0755342508406642,0.32923240938289733,0.07414255619189858,0.1681912941752281,0.9182268436301214,0.3267599116987007,-0.7602639795292213,-2.4238996470683265,-0.7442654316148763,-0.5462511348532857,0.8768099580451523,1.026120319010571,0.125916383945271,-0.13689270233894069,0.5531935647154138,1.4200711990255643,2.033887246396232,0.7252085669012162,0.5079063178925823,0.17450531686953383,0.13270472807097336,2.586424677005979,-0.7490176753372892,-0.08887771792777573,-1.1369802422093578,0.25524521961561714,0.41182414654758215,-1.9133991265857537,-0.07067329742504493,-0.01989569932506961,0.4483493146349891,-2.114410302992455,0.7024883546782003,0.5692683828902195,-1.0640714020113233,0.8259855789570539,0.7437427792499427,-0.009228649382419936,0.9015768212548538,-0.9480276084013273,-1.7527146032481247,-2.1448893166510654
-0.6490682574459489,2.1568342244393626,0.7040202316091413,-0.04407846507691219,0.034793470441922256,-1.430269719815377,-0.24039307910284602,-0.25616633331941285,-0.2845736864868616,2.7042101588740888,-0.39324706688555805,-0.2898041136962277,2.297179138327833,0.6910871223439441,-0.15803822596655112,-0.44203363305306154,0.2041894650380945,-1.4971447853866804,0.15732235324049726,0.6060626915369056,-1.4732813709848,-1.118617365936973,1.0883114883760499,1.8026777758151267,0.3947320014991825,1.1731094251862968,-0.40787500527280407,-1.2792447220233008,-0.5309774768171263,0.15637925622669907,0.2828021055909974,-0.7094144414604,0.025053966194214565,-1.5926474069420304,0.09841062381173339,-0.9395611536354591,-0.6498439564753427,-0.7316489521783659,0.7375707525811769,0.9669028226652796,0.7570331134722363,0.32084280634043605,0.8288252371805273,-1.9595913733160275,2.662074395571995,0.33755975184243725,-0.36486430151847976,-0.17557496549624746,-0.14261775430170553,0.6908618524008733
0.4343238439160266,-0.9676598697961877,-0.3322905723525922,1.2766247678496498,-0.9905582557409764,0.06281377808533552,0.014004193047494052,0.49745316393468286,-0.6263486535874783,-0.2524891373982485,-1.4384672561807308,-0.662130256916339,0.02243051402043695,-0.5524498400376747,0.5521135372915029,0.3285102923953197,-0.09773824989168949,0.10334740263793474,-1.7353386210862958,-0.6667232215612915,1.7180597839390648,0.4106136487829425,-1.3594130886895346,0.7667193792806524,-0.6298462317847936,-1.736948345374476,0.16761029168909483,-0.9095496291042021,0.703061695395163,-1.427725892547423,-0.9471926628767138,0.7881099641935522,0.49283063868148375,-0.4477549814378411,-2.341805780256175,1.0639395512226109,-0.7800595437003693,1.927177103373348,-0.7622613906360743,0.5205096931944722,-0.9114374135512362,0.07698791974012222,0.3876024412008083,0.7209851254801264,0.678989041027401,-0.2784743322608103,0.08346057393940874,-0.09877811547431305,-0.028654816542964652,1.326039975316017
-0.3448900864086383,0.11161462312090206,-2.0600817903292215,-1.575853422503073,-0.6328282870896885,1.7200225389539219,-0.10520248786824456,-1.1027467256758758,-0.8972523731004858,0.44919510467596774,0.12772878239373023,0.4243045719434509,1.080868634118764,-0.05094708710920006,0.8351652216787274,-0.30593211575911533,2.43994063288207,-1.2474939359030712,-0.3584044939798788,-0.3729027856931513,-0.8120333797324746,-1.0510679569493633,1.0832255637111137,-0.7986327792613581,0.5747364812312225,-0.9417790041467623,2.5613558557204574,0.2517717101028854,-1.0458315191939718,0.7996683541301801,-0.14512344030201907,2.5669603218026698,-2.053632468264506,-0.43247713416888023,0.9799763086926424,1.3000567839201573,0.42295468759594124,0.4608090911859048,0.5101141622115912,-0.6985389010734913,2.3870353407733913,-1.1186592163589943,-2.4148878777162617,0.33592229916639016,-0.4324965240976149,-0.5172768795599437,1.908755316909424,-0.40509889603512517,0.31580324331788245,0.23042756249083665
0.38120050350964924,-1.1157162891049515,-0.3545998513620622,0.05510986452630286,1.0703558490282319,-0.6854857812706121,0.5148945161483883,-0.09586533328382785,-0.45954457154631667,1.1028815524184974,-1.2109872506747394,-0.7212501923176177,-1.6175647422171666,-0.02595043836395439,0.8748820372122856,-1.3068346236581343,0.545133442952386,-0.781247398916371,0.688994787772335,-1.285289839108618,0.2025939776940155,0.1582178959884505,0.7486058729698717,0.3016048445193938,0.5307714448517121,-1.2770770956635162,-1.7877824298329819,0.31819061485517997,0.19310010670378283,0.3944433196427863,1.8780396558447143,0.2273799936818696,-2.3271765896478644,-0.6157877882958112,0.6989074262722138,-0.15947703528858448,-0.8748029913325223,1.0045307242034296,-0.46521879956455237,-0.31302584833506947,0.6038077162683341,-0.8326826867710923,0.5207614359924742,-0.5582001507259194,3.454734245896227,2.385450712901901,0.26186083871010934,0.4647168213288264,-1.0799906998522477,0.05905891684628247
-0.5161093212415467,-0.2750187040840359,0.029054876693507342,1.260602681590023,0.32095961244295107,-0.32939327888520903,0.5087221253081733,0.28691373227019784,0.37351701832188344,1.461460640165371,-0.10370886069665777,1.2965455577489426,0.2139761446565527,-1.4339681372391588,1.103979145198519,0.17189777085045968,-0.6831685558078784,-0.6117215462413892,1.522224922445926,-0.2120855174453738,0.7709484565795188,-0.29240177439617143,1.5632598368786075,-0.5019909354250531,-1.0750852297129396,2.097363153287896,-0.9772180511869228,0.3306363358220682,-1.0903627081317708,0.34093187018803656,0.2935604581244859,1.219348262068451,0.3362680168583232,0.11599776424011018,-2.1027765565175613,0.5459770854293137,0.12964476296972788,-0.6717745592524114,-0.712109051209205,-0.7100350653977128,0.363906758719132,-0.6561494907658647,-2.4054330774482513,-0.7142392793076433,-1.304057016499299,-0.9240025504301055,1.4051802580650259,-0.2117383191976539,-0.5820081253088765,0.8423235603549635
-0.7598885340942882,0.522832471451919,-1.5820772982302378,0.6759108673204035,0.6825893224874824,0.12324957136128317,-0.001251569680757632,1.5438545199751479,0.04331760204036288,-1.3481874326137573,-1.3285671544626334,0.8336684998885117,-0.5912735955519932,-1.612139370675007,-0.6229208082880142,0.3840087409023815,-0.6759513106954707,-2.0832032740388415,2.3802362569393622,-0.696480713656345,-0.8880502009371604,-0.6061691501785088,-0.20933116464503196,0.06805929845144122,0.2610931351992527,0.2683990932392365,-1.491052795929707,-1.5579611906201287,-0.5459519778354633,0.556204064386227,-0.2569563852904425,0.4361987968797373,0.9768438451536972,-0.04638729600120526,1.6960709018616236,-1.172207508568742,0.20230775367281456,1.9780506651774274,-0.5242584048856289,-1.8277855856990497,-0.36732317342836024,-0.9857669348887474,0.2356631032397759,-0.33459117984931497,1.4318699733388538,0.3357134049994843,0.9849416113402804,-0.31827426157082733,0.5535805586774597,-0.5094596095516549
